x-axis,F1
+351.5000E+00,-40.08240E+00
+352.0000E+00,-35.97155E+00
+352.5000E+00,-31.86070E+00
+353.0000E+00,-28.42967E+00
+353.5000E+00,-26.73802E+00
+354.0000E+00,-25.04637E+00
+354.5000E+00,-23.35472E+00
+355.0000E+00,-21.66307E+00
+355.5000E+00,-20.40109E+00
+356.0000E+00,-19.54758E+00
+356.5000E+00,-18.69408E+00
+357.0000E+00,-17.84058E+00
+357.5000E+00,-16.98707E+00
+358.0000E+00,-16.57255E+00
+358.5000E+00,-16.30887E+00
+359.0000E+00,-16.04519E+00
+359.5000E+00,-15.78151E+00
+360.0000E+00,-15.51783E+00
+360.5000E+00,-15.77829E+00
+361.0000E+00,-16.05170E+00
+361.5000E+00,-16.32511E+00
+362.0000E+00,-16.59852E+00
+362.5000E+00,-16.99634E+00
+363.0000E+00,-17.86930E+00
+363.5000E+00,-18.74226E+00
+364.0000E+00,-19.61522E+00
+364.5000E+00,-20.48818E+00
+365.0000E+00,-21.73708E+00
+365.5000E+00,-23.46610E+00
+366.0000E+00,-25.19513E+00
+366.5000E+00,-26.92415E+00
+367.0000E+00,-28.65318E+00
+367.5000E+00,-32.23951E+00
+368.0000E+00,-36.73743E+00
+368.5000E+00,-41.23535E+00
+369.0000E+00,-45.73327E+00
+369.5000E+00,-50.23119E+00
+370.0000E+00,-49.93785E+00
+370.5000E+00,-49.12633E+00
+371.0000E+00,-48.31481E+00
+371.5000E+00,-47.50329E+00
+372.0000E+00,-47.13769E+00
+372.5000E+00,-49.65315E+00
+373.0000E+00,-52.16860E+00
+373.5000E+00,-54.68406E+00
+374.0000E+00,-57.19952E+00
+374.5000E+00,-58.73376E+00
+375.0000E+00,-58.56582E+00
+375.5000E+00,-58.39789E+00
+376.0000E+00,-58.22995E+00
+376.5000E+00,-58.06201E+00
+377.0000E+00,-59.17574E+00
+377.5000E+00,-61.15359E+00
+378.0000E+00,-63.13145E+00
+378.5000E+00,-65.10931E+00
+379.0000E+00,-67.08716E+00
+379.5000E+00,-66.46468E+00
+380.0000E+00,-65.30551E+00
+380.5000E+00,-64.14635E+00
+381.0000E+00,-62.98718E+00
+381.5000E+00,-61.94001E+00
+382.0000E+00,-62.63070E+00
+382.5000E+00,-63.32139E+00
+383.0000E+00,-64.01208E+00
+383.5000E+00,-64.70276E+00
+384.0000E+00,-65.74216E+00
+384.5000E+00,-67.62632E+00
+385.0000E+00,-69.51048E+00
+385.5000E+00,-71.39464E+00
+386.0000E+00,-73.27880E+00
+386.5000E+00,-73.63214E+00
+387.0000E+00,-72.59381E+00
+387.5000E+00,-71.55547E+00
+388.0000E+00,-70.51713E+00
+388.5000E+00,-69.47880E+00
+389.0000E+00,-69.10572E+00
+389.5000E+00,-68.94803E+00
+390.0000E+00,-68.79033E+00
+390.5000E+00,-68.63264E+00
+391.0000E+00,-68.47494E+00
+391.5000E+00,-67.78660E+00
+392.0000E+00,-67.09131E+00
+392.5000E+00,-66.39601E+00
+393.0000E+00,-65.70071E+00
+393.5000E+00,-64.86355E+00
+394.0000E+00,-63.51955E+00
+394.5000E+00,-62.17555E+00
+395.0000E+00,-60.83155E+00
+395.5000E+00,-59.48755E+00
+396.0000E+00,-58.43544E+00
+396.5000E+00,-57.73964E+00
+397.0000E+00,-57.04383E+00
+397.5000E+00,-56.34802E+00
+398.0000E+00,-55.65221E+00
+398.5000E+00,-55.53042E+00
+399.0000E+00,-55.67634E+00
+399.5000E+00,-55.82226E+00
+400.0000E+00,-55.96818E+00
+400.5000E+00,-56.11410E+00
+401.0000E+00,-56.62439E+00
+401.5000E+00,-57.16916E+00
+402.0000E+00,-57.71393E+00
+402.5000E+00,-58.25870E+00
+403.0000E+00,-58.86079E+00
+403.5000E+00,-59.80031E+00
+404.0000E+00,-60.73983E+00
+404.5000E+00,-61.67935E+00
+405.0000E+00,-62.61887E+00
+405.5000E+00,-63.62341E+00
+406.0000E+00,-64.73547E+00
+406.5000E+00,-65.84753E+00
+407.0000E+00,-66.95960E+00
+407.5000E+00,-68.07166E+00
+408.0000E+00,-68.61518E+00
+408.5000E+00,-68.79285E+00
+409.0000E+00,-68.97051E+00
+409.5000E+00,-69.14817E+00
+410.0000E+00,-69.32584E+00
+410.5000E+00,-69.53877E+00
+411.0000E+00,-69.75842E+00
+411.5000E+00,-69.97807E+00
+412.0000E+00,-70.19772E+00
+412.5000E+00,-70.39805E+00
+413.0000E+00,-70.34839E+00
+413.5000E+00,-70.29872E+00
+414.0000E+00,-70.24906E+00
+414.5000E+00,-70.19939E+00
+415.0000E+00,-70.24199E+00
+415.5000E+00,-70.49645E+00
+416.0000E+00,-70.75091E+00
+416.5000E+00,-71.00538E+00
+417.0000E+00,-71.25984E+00
+417.5000E+00,-71.61538E+00
+418.0000E+00,-72.05877E+00
+418.5000E+00,-72.50216E+00
+419.0000E+00,-72.94555E+00
+419.5000E+00,-73.38894E+00
+420.0000E+00,-72.96334E+00
+420.5000E+00,-72.27317E+00
+421.0000E+00,-71.58299E+00
+421.5000E+00,-70.89281E+00
+422.0000E+00,-70.20264E+00
+422.5000E+00,-70.49172E+00
+423.0000E+00,-70.78253E+00
+423.5000E+00,-71.07335E+00
+424.0000E+00,-71.36417E+00
+424.5000E+00,-71.70665E+00
+425.0000E+00,-72.22223E+00
+425.5000E+00,-72.73781E+00
+426.0000E+00,-73.25340E+00
+426.5000E+00,-73.76898E+00
+427.0000E+00,-75.25639E+00
+427.5000E+00,-77.87783E+00
+428.0000E+00,-80.49927E+00
+428.5000E+00,-83.12071E+00
+429.0000E+00,-85.74215E+00
+429.5000E+00,-85.20982E+00
+430.0000E+00,-83.28111E+00
+430.5000E+00,-81.35241E+00
+431.0000E+00,-79.42370E+00
+431.5000E+00,-77.49500E+00
+432.0000E+00,-75.24765E+00
+432.5000E+00,-72.97437E+00
+433.0000E+00,-70.70109E+00
+433.5000E+00,-68.42781E+00
+434.0000E+00,-66.26934E+00
+434.5000E+00,-64.73027E+00
+435.0000E+00,-63.19120E+00
+435.5000E+00,-61.65213E+00
+436.0000E+00,-60.11305E+00
+436.5000E+00,-58.92620E+00
+437.0000E+00,-58.29490E+00
+437.5000E+00,-57.66361E+00
+438.0000E+00,-57.03231E+00
+438.5000E+00,-56.40102E+00
+439.0000E+00,-56.00353E+00
+439.5000E+00,-55.74958E+00
+440.0000E+00,-55.49563E+00
+440.5000E+00,-55.24168E+00
+441.0000E+00,-54.98772E+00
+441.5000E+00,-55.32129E+00
+442.0000E+00,-55.75751E+00
+442.5000E+00,-56.19374E+00
+443.0000E+00,-56.62996E+00
+443.5000E+00,-57.13205E+00
+444.0000E+00,-58.36290E+00
+444.5000E+00,-59.59375E+00
+445.0000E+00,-60.82459E+00
+445.5000E+00,-62.05544E+00
+446.0000E+00,-63.51109E+00
+446.5000E+00,-65.45669E+00
+447.0000E+00,-67.40229E+00
+447.5000E+00,-69.34789E+00
+448.0000E+00,-71.29349E+00
+448.5000E+00,-72.63985E+00
+449.0000E+00,-73.48824E+00
+449.5000E+00,-74.33662E+00
+450.0000E+00,-75.18500E+00
+450.5000E+00,-76.03339E+00
+451.0000E+00,-75.60030E+00
+451.5000E+00,-74.80107E+00
+452.0000E+00,-74.00184E+00
+452.5000E+00,-73.20261E+00
+453.0000E+00,-72.41230E+00
+453.5000E+00,-72.56283E+00
+454.0000E+00,-72.71336E+00
+454.5000E+00,-72.86389E+00
+455.0000E+00,-73.01442E+00
+455.5000E+00,-72.51114E+00
+456.0000E+00,-69.94909E+00
+456.5000E+00,-67.38704E+00
+457.0000E+00,-64.82499E+00
+457.5000E+00,-62.26295E+00
+458.0000E+00,-61.66134E+00
+458.5000E+00,-63.24700E+00
+459.0000E+00,-64.83267E+00
+459.5000E+00,-66.41833E+00
+460.0000E+00,-68.00400E+00
+460.5000E+00,-67.56637E+00
+461.0000E+00,-66.27920E+00
+461.5000E+00,-64.99203E+00
+462.0000E+00,-63.70486E+00
+462.5000E+00,-62.41770E+00
+463.0000E+00,-64.44219E+00
+463.5000E+00,-66.69346E+00
+464.0000E+00,-68.94472E+00
+464.5000E+00,-71.19598E+00
+465.0000E+00,-72.23139E+00
+465.5000E+00,-67.22556E+00
+466.0000E+00,-62.21974E+00
+466.5000E+00,-57.21391E+00
+467.0000E+00,-52.20809E+00
+467.5000E+00,-50.04492E+00
+468.0000E+00,-52.16050E+00
+468.5000E+00,-54.27608E+00
+469.0000E+00,-56.39167E+00
+469.5000E+00,-58.50725E+00
+470.0000E+00,-55.95497E+00
+470.5000E+00,-50.67062E+00
+471.0000E+00,-45.38627E+00
+471.5000E+00,-40.10191E+00
+472.0000E+00,-34.81756E+00
+472.5000E+00,-32.24661E+00
+473.0000E+00,-30.10850E+00
+473.5000E+00,-27.97039E+00
+474.0000E+00,-25.83228E+00
+474.5000E+00,-23.79274E+00
+475.0000E+00,-22.70269E+00
+475.5000E+00,-21.61264E+00
+476.0000E+00,-20.52260E+00
+476.5000E+00,-19.43255E+00
+477.0000E+00,-18.54977E+00
+477.5000E+00,-18.09614E+00
+478.0000E+00,-17.64251E+00
+478.5000E+00,-17.18887E+00
+479.0000E+00,-16.73524E+00
+479.5000E+00,-16.58807E+00
+480.0000E+00,-16.68432E+00
+480.5000E+00,-16.78058E+00
+481.0000E+00,-16.87684E+00
+481.5000E+00,-16.97309E+00
+482.0000E+00,-17.51449E+00
+482.5000E+00,-18.17497E+00
+483.0000E+00,-18.83545E+00
+483.5000E+00,-19.49593E+00
+484.0000E+00,-20.17149E+00
+484.5000E+00,-21.56515E+00
+485.0000E+00,-22.95882E+00
+485.5000E+00,-24.35248E+00
+486.0000E+00,-25.74614E+00
+486.5000E+00,-27.52589E+00
+487.0000E+00,-30.45044E+00
+487.5000E+00,-33.37498E+00
+488.0000E+00,-36.29952E+00
+488.5000E+00,-39.22407E+00
+489.0000E+00,-41.50430E+00
+489.5000E+00,-43.09713E+00
+490.0000E+00,-44.68996E+00
+490.5000E+00,-46.28279E+00
+491.0000E+00,-47.87562E+00
+491.5000E+00,-48.95012E+00
+492.0000E+00,-49.81848E+00
+492.5000E+00,-50.68683E+00
+493.0000E+00,-51.55518E+00
+493.5000E+00,-52.42353E+00
+494.0000E+00,-54.07840E+00
+494.5000E+00,-55.77722E+00
+495.0000E+00,-57.47603E+00
+495.5000E+00,-59.17485E+00
+496.0000E+00,-60.49742E+00
+496.5000E+00,-60.09089E+00
+497.0000E+00,-59.68436E+00
+497.5000E+00,-59.27783E+00
+498.0000E+00,-58.87131E+00
+498.5000E+00,-60.88401E+00
+499.0000E+00,-66.37316E+00
+499.5000E+00,-71.86231E+00
+500.0000E+00,-77.35146E+00
+500.5000E+00,-82.84061E+00
+501.0000E+00,-82.96460E+00
+501.5000E+00,-80.09638E+00
+502.0000E+00,-77.22815E+00
+502.5000E+00,-74.35993E+00
+503.0000E+00,-71.49170E+00
+503.5000E+00,-72.12659E+00
+504.0000E+00,-73.26835E+00
+504.5000E+00,-74.41011E+00
+505.0000E+00,-75.55187E+00
+505.5000E+00,-76.48244E+00
+506.0000E+00,-75.61716E+00
+506.5000E+00,-74.75188E+00
+507.0000E+00,-73.88660E+00
+507.5000E+00,-73.02132E+00
+508.0000E+00,-72.40594E+00
+508.5000E+00,-72.28255E+00
+509.0000E+00,-72.15916E+00
+509.5000E+00,-72.03577E+00
+510.0000E+00,-71.91238E+00
+510.5000E+00,-71.45950E+00
+511.0000E+00,-70.75653E+00
+511.5000E+00,-70.05355E+00
+512.0000E+00,-69.35057E+00
+512.5000E+00,-68.64760E+00
+513.0000E+00,-69.75039E+00
+513.5000E+00,-71.30431E+00
+514.0000E+00,-72.85823E+00
+514.5000E+00,-74.41215E+00
+515.0000E+00,-75.89538E+00
+515.5000E+00,-75.22210E+00
+516.0000E+00,-74.54882E+00
+516.5000E+00,-73.87554E+00
+517.0000E+00,-73.20226E+00
+517.5000E+00,-72.71466E+00
+518.0000E+00,-72.74640E+00
+518.5000E+00,-72.77815E+00
+519.0000E+00,-72.80989E+00
+519.5000E+00,-72.84164E+00
+520.0000E+00,-72.90303E+00
+520.5000E+00,-72.99468E+00
+521.0000E+00,-73.08633E+00
+521.5000E+00,-73.17798E+00
+522.0000E+00,-73.26962E+00
+522.5000E+00,-73.52199E+00
+523.0000E+00,-73.83482E+00
+523.5000E+00,-74.14765E+00
+524.0000E+00,-74.46048E+00
+524.5000E+00,-74.77332E+00
+525.0000E+00,-74.33746E+00
+525.5000E+00,-73.86898E+00
+526.0000E+00,-73.40050E+00
+526.5000E+00,-72.93202E+00
+527.0000E+00,-72.89713E+00
+527.5000E+00,-74.71217E+00
+528.0000E+00,-76.52721E+00
+528.5000E+00,-78.34225E+00
+529.0000E+00,-80.15729E+00
+529.5000E+00,-82.04204E+00
+530.0000E+00,-84.02245E+00
+530.5000E+00,-86.00287E+00
+531.0000E+00,-87.98329E+00
+531.5000E+00,-89.96370E+00
+532.0000E+00,-91.48464E+00
+532.5000E+00,-92.76157E+00
+533.0000E+00,-94.03850E+00
+533.5000E+00,-95.31543E+00
+534.0000E+00,-96.59236E+00
+534.5000E+00,-93.53226E+00
+535.0000E+00,-89.90730E+00
+535.5000E+00,-86.28234E+00
+536.0000E+00,-82.65738E+00
+536.5000E+00,-79.66048E+00
+537.0000E+00,-81.43149E+00
+537.5000E+00,-83.20250E+00
+538.0000E+00,-84.97350E+00
+538.5000E+00,-86.74451E+00
+539.0000E+00,-87.32487E+00
+539.5000E+00,-85.67470E+00
+540.0000E+00,-84.02452E+00
+540.5000E+00,-82.37434E+00
+541.0000E+00,-80.72417E+00
+541.5000E+00,-79.47168E+00
+542.0000E+00,-78.50758E+00
+542.5000E+00,-77.54349E+00
+543.0000E+00,-76.57939E+00
+543.5000E+00,-75.61529E+00
+544.0000E+00,-76.68778E+00
+544.5000E+00,-78.23402E+00
+545.0000E+00,-79.78026E+00
+545.5000E+00,-81.32650E+00
+546.0000E+00,-82.77698E+00
+546.5000E+00,-82.09141E+00
+547.0000E+00,-81.40584E+00
+547.5000E+00,-80.72028E+00
+548.0000E+00,-80.03471E+00
+548.5000E+00,-79.21715E+00
+549.0000E+00,-78.05082E+00
+549.5000E+00,-76.88448E+00
+550.0000E+00,-75.71814E+00
+550.5000E+00,-74.55181E+00
+551.0000E+00,-74.17305E+00
+551.5000E+00,-74.56268E+00
+552.0000E+00,-74.95231E+00
+552.5000E+00,-75.34194E+00
+553.0000E+00,-75.73158E+00
+553.5000E+00,-75.32982E+00
+554.0000E+00,-74.64681E+00
+554.5000E+00,-73.96381E+00
+555.0000E+00,-73.28080E+00
+555.5000E+00,-72.59779E+00
+556.0000E+00,-71.05412E+00
+556.5000E+00,-69.48331E+00
+557.0000E+00,-67.91249E+00
+557.5000E+00,-66.34167E+00
+558.0000E+00,-64.95481E+00
+558.5000E+00,-64.29893E+00
+559.0000E+00,-63.64306E+00
+559.5000E+00,-62.98719E+00
+560.0000E+00,-62.33132E+00
+560.5000E+00,-61.88989E+00
+561.0000E+00,-61.72963E+00
+561.5000E+00,-61.56938E+00
+562.0000E+00,-61.40912E+00
+562.5000E+00,-61.24887E+00
+563.0000E+00,-61.82226E+00
+563.5000E+00,-62.76639E+00
+564.0000E+00,-63.71051E+00
+564.5000E+00,-64.65464E+00
+565.0000E+00,-65.59877E+00
+565.5000E+00,-66.91675E+00
+566.0000E+00,-68.27816E+00
+566.5000E+00,-69.63957E+00
+567.0000E+00,-71.00098E+00
+567.5000E+00,-72.21765E+00
+568.0000E+00,-72.44447E+00
+568.5000E+00,-72.67129E+00
+569.0000E+00,-72.89810E+00
+569.5000E+00,-73.12492E+00
+570.0000E+00,-72.74227E+00
+570.5000E+00,-71.27232E+00
+571.0000E+00,-69.80236E+00
+571.5000E+00,-68.33241E+00
+572.0000E+00,-66.86246E+00
+572.5000E+00,-66.35869E+00
+573.0000E+00,-66.52407E+00
+573.5000E+00,-66.68945E+00
+574.0000E+00,-66.85482E+00
+574.5000E+00,-67.02020E+00
+575.0000E+00,-67.70478E+00
+575.5000E+00,-68.50145E+00
+576.0000E+00,-69.29813E+00
+576.5000E+00,-70.09480E+00
+577.0000E+00,-70.85692E+00
+577.5000E+00,-71.01461E+00
+578.0000E+00,-71.17231E+00
+578.5000E+00,-71.33000E+00
+579.0000E+00,-71.48770E+00
+579.5000E+00,-70.91063E+00
+580.0000E+00,-68.49655E+00
+580.5000E+00,-66.08247E+00
+581.0000E+00,-63.66839E+00
+581.5000E+00,-61.25431E+00
+582.0000E+00,-60.27399E+00
+582.5000E+00,-60.63137E+00
+583.0000E+00,-60.98875E+00
+583.5000E+00,-61.34612E+00
+584.0000E+00,-61.70350E+00
+584.5000E+00,-60.93808E+00
+585.0000E+00,-59.79632E+00
+585.5000E+00,-58.65456E+00
+586.0000E+00,-57.51280E+00
+586.5000E+00,-56.37104E+00
+587.0000E+00,-55.47127E+00
+587.5000E+00,-54.57630E+00
+588.0000E+00,-53.68132E+00
+588.5000E+00,-52.78634E+00
+589.0000E+00,-51.67514E+00
+589.5000E+00,-49.76129E+00
+590.0000E+00,-47.84743E+00
+590.5000E+00,-45.93357E+00
+591.0000E+00,-44.01972E+00
+591.5000E+00,-41.69772E+00
+592.0000E+00,-38.86431E+00
+592.5000E+00,-36.03090E+00
+593.0000E+00,-33.19750E+00
+593.5000E+00,-30.36409E+00
+594.0000E+00,-28.51668E+00
+594.5000E+00,-27.14299E+00
+595.0000E+00,-25.76929E+00
+595.5000E+00,-24.39559E+00
+596.0000E+00,-23.02190E+00
+596.5000E+00,-22.30631E+00
+597.0000E+00,-21.65812E+00
+597.5000E+00,-21.00993E+00
+598.0000E+00,-20.36173E+00
+598.5000E+00,-19.79146E+00
+599.0000E+00,-19.70493E+00
+599.5000E+00,-19.61841E+00
+600.0000E+00,-19.53188E+00
+600.5000E+00,-19.44535E+00
+601.0000E+00,-19.56343E+00
+601.5000E+00,-20.02935E+00
+602.0000E+00,-20.49527E+00
+602.5000E+00,-20.96119E+00
+603.0000E+00,-21.42711E+00
+603.5000E+00,-22.28231E+00
+604.0000E+00,-23.39488E+00
+604.5000E+00,-24.50746E+00
+605.0000E+00,-25.62004E+00
+605.5000E+00,-26.73261E+00
+606.0000E+00,-28.74491E+00
+606.5000E+00,-30.93678E+00
+607.0000E+00,-33.12865E+00
+607.5000E+00,-35.32052E+00
+608.0000E+00,-37.67255E+00
+608.5000E+00,-42.31895E+00
+609.0000E+00,-46.96535E+00
+609.5000E+00,-51.61175E+00
+610.0000E+00,-56.25815E+00
+610.5000E+00,-59.08663E+00
+611.0000E+00,-57.60951E+00
+611.5000E+00,-56.13239E+00
+612.0000E+00,-54.65527E+00
+612.5000E+00,-53.17815E+00
+613.0000E+00,-54.49004E+00
+613.5000E+00,-58.29010E+00
+614.0000E+00,-62.09016E+00
+614.5000E+00,-65.89023E+00
+615.0000E+00,-69.69029E+00
+615.5000E+00,-69.01198E+00
+616.0000E+00,-66.92046E+00
+616.5000E+00,-64.82894E+00
+617.0000E+00,-62.73742E+00
+617.5000E+00,-60.64590E+00
+618.0000E+00,-63.43669E+00
+618.5000E+00,-66.26805E+00
+619.0000E+00,-69.09941E+00
+619.5000E+00,-71.93077E+00
+620.0000E+00,-73.76215E+00
+620.5000E+00,-72.11710E+00
+621.0000E+00,-70.47204E+00
+621.5000E+00,-68.82698E+00
+622.0000E+00,-67.18193E+00
+622.5000E+00,-66.81401E+00
+623.0000E+00,-67.97573E+00
+623.5000E+00,-69.13746E+00
+624.0000E+00,-70.29919E+00
+624.5000E+00,-71.46092E+00
+625.0000E+00,-71.94483E+00
+625.5000E+00,-72.11943E+00
+626.0000E+00,-72.29402E+00
+626.5000E+00,-72.46861E+00
+627.0000E+00,-72.64320E+00
+627.5000E+00,-73.69040E+00
+628.0000E+00,-74.81527E+00
+628.5000E+00,-75.94013E+00
+629.0000E+00,-77.06500E+00
+629.5000E+00,-78.07443E+00
+630.0000E+00,-78.42924E+00
+630.5000E+00,-78.78406E+00
+631.0000E+00,-79.13888E+00
+631.5000E+00,-79.49369E+00
+632.0000E+00,-79.15816E+00
+632.5000E+00,-77.70357E+00
+633.0000E+00,-76.24898E+00
+633.5000E+00,-74.79439E+00
+634.0000E+00,-73.33980E+00
+634.5000E+00,-71.85475E+00
+635.0000E+00,-70.35050E+00
+635.5000E+00,-68.84624E+00
+636.0000E+00,-67.34198E+00
+636.5000E+00,-65.83773E+00
+637.0000E+00,-65.31445E+00
+637.5000E+00,-64.97141E+00
+638.0000E+00,-64.62837E+00
+638.5000E+00,-64.28533E+00
+639.0000E+00,-64.01694E+00
+639.5000E+00,-64.65080E+00
+640.0000E+00,-65.28465E+00
+640.5000E+00,-65.91851E+00
+641.0000E+00,-66.55237E+00
+641.5000E+00,-67.18922E+00
+642.0000E+00,-67.83280E+00
+642.5000E+00,-68.47639E+00
+643.0000E+00,-69.11997E+00
+643.5000E+00,-69.76356E+00
+644.0000E+00,-70.73181E+00
+644.5000E+00,-71.97699E+00
+645.0000E+00,-73.22217E+00
+645.5000E+00,-74.46736E+00
+646.0000E+00,-75.71254E+00
+646.5000E+00,-76.83807E+00
+647.0000E+00,-77.92812E+00
+647.5000E+00,-79.01817E+00
+648.0000E+00,-80.10821E+00
+648.5000E+00,-81.20343E+00
+649.0000E+00,-84.05680E+00
+649.5000E+00,-86.91018E+00
+650.0000E+00,-89.76356E+00
+650.5000E+00,-92.61693E+00
+651.0000E+00,-94.01897E+00
+651.5000E+00,-90.68483E+00
+652.0000E+00,-87.35069E+00
+652.5000E+00,-84.01654E+00
+653.0000E+00,-80.68240E+00
+653.5000E+00,-78.57606E+00
+654.0000E+00,-77.87565E+00
+654.5000E+00,-77.17523E+00
+655.0000E+00,-76.47482E+00
+655.5000E+00,-75.77440E+00
+656.0000E+00,-75.17724E+00
+656.5000E+00,-74.62479E+00
+657.0000E+00,-74.07234E+00
+657.5000E+00,-73.51989E+00
+658.0000E+00,-72.96745E+00
+658.5000E+00,-73.44669E+00
+659.0000E+00,-74.00426E+00
+659.5000E+00,-74.56183E+00
+660.0000E+00,-75.11940E+00
+660.5000E+00,-75.67490E+00
+661.0000E+00,-76.21967E+00
+661.5000E+00,-76.76444E+00
+662.0000E+00,-77.30921E+00
+662.5000E+00,-77.85398E+00
+663.0000E+00,-77.93007E+00
+663.5000E+00,-77.28136E+00
+664.0000E+00,-76.63266E+00
+664.5000E+00,-75.98396E+00
+665.0000E+00,-75.33525E+00
+665.5000E+00,-74.73450E+00
+666.0000E+00,-74.16259E+00
+666.5000E+00,-73.59069E+00
+667.0000E+00,-73.01878E+00
+667.5000E+00,-72.44688E+00
+668.0000E+00,-72.03318E+00
+668.5000E+00,-71.64611E+00
+669.0000E+00,-71.25904E+00
+669.5000E+00,-70.87197E+00
+670.0000E+00,-70.62418E+00
+670.5000E+00,-71.82738E+00
+671.0000E+00,-73.03058E+00
+671.5000E+00,-74.23378E+00
+672.0000E+00,-75.43698E+00
+672.5000E+00,-77.26304E+00
+673.0000E+00,-80.41747E+00
+673.5000E+00,-83.57191E+00
+674.0000E+00,-86.72634E+00
+674.5000E+00,-89.88077E+00
+675.0000E+00,-89.05066E+00
+675.5000E+00,-84.97156E+00
+676.0000E+00,-80.89246E+00
+676.5000E+00,-76.81335E+00
+677.0000E+00,-72.73425E+00
+677.5000E+00,-71.42426E+00
+678.0000E+00,-70.88410E+00
+678.5000E+00,-70.34394E+00
+679.0000E+00,-69.80378E+00
+679.5000E+00,-69.26617E+00
+680.0000E+00,-68.90623E+00
+680.5000E+00,-68.54629E+00
+681.0000E+00,-68.18636E+00
+681.5000E+00,-67.82642E+00
+682.0000E+00,-67.68703E+00
+682.5000E+00,-68.22463E+00
+683.0000E+00,-68.76223E+00
+683.5000E+00,-69.29983E+00
